dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Nov 21, 1986",66e98b3bb5fc5250,"6' 0""",0,6,13,Dan Moret,"73""",3.56,0.43,2.67,0.43,Southpaw,0.4,1.25,0.45,0.27,155 lbs.
--,bb2eee4fb3259c01,"6' 0""",0,5,6,Mike Moreno,--,1.07,0.58,1.27,0.51,,0.0,0.0,0.44,0.0,185 lbs.
"Dec 07, 1993",792be9a24df82ed6,"5' 7""",1,5,17,Brandon Moreno,"70""",2.94,0.63,3.0,0.34,Orthodox,0.5,1.75,0.69,0.4,125 lbs.
"Nov 09, 1979",2e2cdb6e9eb84bb9,"5' 7""",0,1,9,Jesse Moreng,--,2.08,0.48,1.26,0.4,Orthodox,0.0,5.56,1.0,1.0,145 lbs.
"Feb 28, 1989",acb36c908d415c4a,"6' 4""",0,4,9,Vinicius Moreira,"76""",5.34,0.37,2.79,0.6,Orthodox,1.7,2.61,0.0,0.18,205 lbs.
"Jan 14, 1981",6a125ba3ec37e27e,"5' 6""",0,3,8,Gisele Moreira,--,6.33,0.48,5.93,0.42,Orthodox,0.0,4.0,0.0,0.57,135 lbs.
"Mar 31, 1984",9147679e1a4ad4a3,"6' 2""",0,4,7,Richardson Moreira,--,1.83,0.67,1.17,0.28,Orthodox,0.0,0.0,1.0,0.0,185 lbs.
--,df85d6ec3493d120,"5' 11""",0,2,2,Joe Moreira,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,195 lbs.
"Sep 08, 1986",80779d7441af1b52,"6' 6""",0,3,8,Christian Morecraft,"81""",2.46,0.46,2.82,0.34,Orthodox,2.2,3.26,0.5,0.66,260 lbs.
"Apr 30, 1988",539ed332b3078821,"5' 7""",0,7,6,Sarah Moras,"67""",3.55,0.46,2.18,0.38,Orthodox,0.9,0.77,0.33,0.22,135 lbs.
"Oct 17, 1985",a0e6753c42698f13,"5' 11""",0,0,10,Omar Morales,"73""",2.44,0.68,3.85,0.37,Orthodox,0.0,0.42,1.0,1.0,155 lbs.
"Nov 12, 1990",37098a6e6c27fb66,"5' 7""",0,5,9,Vince Morales,"70""",4.16,0.53,4.22,0.39,Orthodox,0.0,0.0,0.55,0.0,145 lbs.
"Aug 22, 1994",2fe9032955c2e013,"5' 6""",0,2,9,Joseph Morales,"69""",1.72,0.6,1.58,0.37,Switch,2.6,0.53,0.23,0.5,125 lbs.
"May 25, 1991",544d7460b3e44393,"5' 9""",1,4,7,Albert Morales,"72""",3.96,0.56,3.81,0.35,Orthodox,0.2,0.91,0.7,0.35,135 lbs.
"Dec 22, 1992",45230be0641f3f53,"5' 8""",0,2,6,Leonardo Morales,--,2.05,0.58,2.05,0.47,Southpaw,0.0,0.0,0.62,0.0,135 lbs.
"Feb 26, 1967",2dc7f1762dc0a7ef,"6' 8""",1,4,10,Ricardo Morais,--,2.39,0.53,2.86,0.37,Orthodox,0.0,0.0,0.0,0.0,270 lbs.
"Mar 20, 1984",92437c6775b3f7d1,"5' 6""",0,7,19,John Moraga,"66""",2.55,0.56,2.57,0.43,Orthodox,1.1,0.62,0.44,0.23,125 lbs.
"Oct 11, 1990",0d62719b1dcf7c40,"5' 8""",0,4,11,Sheymon Moraes,"72""",3.64,0.63,3.0,0.42,Orthodox,0.0,0.0,0.53,0.0,145 lbs.
"Apr 26, 1988",fea79f9bc8c68769,"5' 6""",1,6,23,Marlon Moraes,"67""",3.69,0.58,3.53,0.39,Orthodox,0.5,0.46,0.66,0.25,135 lbs.
"Jul 23, 1982",1bcaac2d99b90fce,"6' 0""",1,6,14,Sergio Moraes,"72""",3.73,0.59,2.42,0.42,Orthodox,0.4,1.2,0.75,0.38,170 lbs.
--,831de97afe326478,"5' 4""",0,2,0,Dustin Moore,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,125 lbs.
--,518e5202a91980d4,"6' 0""",0,4,8,Nate Moore,--,2.87,0.42,2.21,0.25,,0.0,1.23,0.25,0.16,170 lbs.
"Dec 30, 1983",e31502e3f79d00c5,"5' 9""",0,7,16,Todd Moore,"71""",2.3,0.57,1.83,0.26,Southpaw,0.0,0.78,0.54,0.14,170 lbs.
"Nov 27, 1971",e56df3c1d8b4b1cc,"5' 10""",2,9,26,Homer Moore,--,0.68,0.0,0.68,0.5,Orthodox,0.0,5.07,0.0,0.66,205 lbs.
"Apr 10, 1988",c06a9b48d4132c8e,"5' 10""",0,5,9,James Moontasri,"71""",3.86,0.4,2.39,0.48,Switch,0.2,0.0,0.79,0.0,170 lbs.
"Dec 19, 1990",6e92eb1242b46636,"6' 4""",0,5,9,Steve Montgomery,--,4.12,0.47,4.85,0.39,Southpaw,0.0,0.0,0.64,0.0,185 lbs.
"May 31, 1994",a112097ad877a48f,"5' 7""",0,0,4,Alberto Montes,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,135 lbs.
"Dec 16, 1988",1de9ad94de18eeaf,"5' 5""",0,3,5,Nicco Montano,"65""",4.43,0.64,5.6,0.41,Southpaw,0.4,2.25,0.69,0.54,135 lbs.
"Nov 19, 1985",8163cd7de0342652,"6' 0""",0,5,7,Erick Montano,"73""",2.06,0.64,2.79,0.44,Orthodox,0.0,2.29,0.66,0.36,170 lbs.
"Oct 25, 1984",94508d80e1f885fc,"6' 1""",0,3,15,Augusto Montano,"73""",2.66,0.56,3.46,0.46,Orthodox,0.0,0.0,0.66,0.0,170 lbs.
--,72c9c2eadfc3277e,--,1,12,9,Andrew Montanez,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Nov 03, 1987",bffeb123b21c9aad,"5' 6""",0,5,13,Darrell Montague,"67""",5.38,0.52,1.92,0.25,Southpaw,1.4,0.72,0.33,0.25,125 lbs.
"Jan 18, 1971",cbfd1d34356a004c,"5' 9""",1,26,60,Jeff Monson,"74""",2.87,0.59,0.97,0.3,Orthodox,0.7,1.06,0.66,0.12,247 lbs.
"Oct 23, 1973",a8e133139286df84,"6' 0""",4,11,18,Hidetaka Monma,--,9.76,0.34,1.67,0.25,Orthodox,0.0,0.0,0.0,0.0,168 lbs.
--,02d276b7d62b3472,"5' 10""",0,3,0,Rudyard Moncayo,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,195 lbs.
"Jul 17, 1997",008ea710276c9606,"5' 6""",0,2,6,Jeffrey Molina,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,125 lbs.
"Jun 14, 1984",606136dee6f6ecea,"5' 10""",0,9,13,Dan Molina,--,5.58,0.6,0.0,0.0,,20.9,0.0,0.0,0.0,216 lbs.
"Jun 13, 1992",192520689012c7e4,"5' 8""",0,5,8,Suman Mokhtarian,"72""",6.85,0.48,2.21,0.43,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Sep 15, 1985",e9bc5748e6a76bb6,"5' 6""",0,3,13,Ashkan Mokhtarian,"67""",3.66,0.43,1.95,0.43,Southpaw,0.0,0.54,0.33,0.16,125 lbs.
"Mar 23, 1995",d945aae53e3e54e6,"5' 9""",0,4,13,Thiago Moises,"70""",3.54,0.57,2.68,0.43,Orthodox,1.6,1.1,0.68,0.28,155 lbs.
"May 21, 1989",b6452706b373eea1,"5' 11""",1,3,14,Renato Moicano,"72""",3.67,0.66,5.49,0.46,Orthodox,0.6,1.34,0.76,0.58,155 lbs.
"Mar 03, 1983",04c15b52c3cc1cab,"5' 9""",0,7,9,Nate Mohr,"72""",2.5,0.74,3.79,0.41,Orthodox,0.0,0.45,0.71,0.5,155 lbs.
--,65239fccecd03404,--,0,1,1,Bronson Mohika,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,135 lbs.
"Jun 01, 1990",d76ad9a08c4408ff,"5' 10""",0,5,13,Bobby Moffett,"73""",3.15,0.61,3.41,0.39,Orthodox,1.4,2.74,0.66,0.66,145 lbs.
"Sep 24, 1982",4498b382c65a7faa,"5' 7""",0,18,24,Roxanne Modafferi,"69""",4.8,0.54,3.04,0.3,Orthodox,0.1,1.29,0.4,0.21,125 lbs.
"Jun 02, 1981",478c8706bdb92440,"6' 1""",1,12,16,Tatsuya Mizuno,--,3.52,0.53,2.25,0.37,Southpaw,3.6,1.19,0.4,0.25,205 lbs.
"Dec 16, 1983",48e093ea1f43a053,"5' 7""",2,11,21,Takeya Mizugaki,"69""",3.27,0.57,3.37,0.37,Orthodox,0.1,1.46,0.7,0.57,135 lbs.
--,9649d75defe0dedb,"5' 11""",0,3,7,Motoki Miyazawa,--,3.91,0.61,1.23,0.28,Southpaw,0.0,0.0,0.0,0.0,168 lbs.
--,af70d268e5352186,"5' 8""",0,9,15,Kazuyuki Miyata,--,1.82,0.63,2.04,0.52,Orthodox,0.0,4.31,0.68,0.46,139 lbs.
--,c9885b1b7c7055a0,"5' 7""",7,9,17,Tomoya Miyashita,--,0.93,0.33,1.67,0.65,Southpaw,2.0,4.0,0.0,0.8,139 lbs.
"Nov 09, 1980",f64e4ecd214c6378,"6' 0""",0,4,7,Jonathan  Mix,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,168 lbs.
"Sep 22, 1981",509697e08673d2e5,"5' 9""",0,7,12,Hiromitsu Miura,"71""",2.12,0.58,2.12,0.34,Orthodox,0.6,2.23,0.69,0.5,170 lbs.
"Jan 01, 1976",2b4faacc16d66898,"5' 7""",2,9,18,Eiji Mitsuoka,--,2.26,0.45,1.49,0.49,Southpaw,1.6,2.3,0.2,0.36,145 lbs.
"Jul 15, 1978",ba280572acfba13f,"6' 3""",0,5,12,Matt Mitrione,"82""",2.79,0.64,3.55,0.5,Switch,0.7,0.0,0.55,0.0,265 lbs.
"Sep 04, 1978",2961be02cfb0d2c1,"5' 10""",0,3,8,Roman Mitichyan,--,2.7,0.43,0.26,0.16,Orthodox,1.9,1.93,0.25,1.0,170 lbs.
"Jun 29, 1987",568bebed6366b667,"5' 9""",0,2,11,Maurice Mitchell,--,3.54,0.6,3.8,0.55,Orthodox,0.0,0.0,1.0,0.0,145 lbs.
"Oct 04, 1994",d9c6f19f958643e9,"5' 10""",0,1,13,Bryce Mitchell,"70""",1.36,0.58,2.05,0.59,Southpaw,2.7,2.13,0.33,0.41,145 lbs.
--,3d960455f880bb25,"6' 2""",0,2,1,Clay Mitchell,--,0.0,0.0,1.63,0.85,,4.1,0.0,1.0,0.0,185 lbs.
"Oct 10, 1974",7263e0dc082adc87,"5' 11""",0,2,4,Brad Mitchell,--,4.2,0.52,1.15,0.33,,1.9,0.0,1.0,0.0,145 lbs.
"Aug 08, 1986",c06d554ce1713fd3,"6' 2""",1,9,19,Danny Mitchell,--,2.53,0.52,2.53,0.49,Orthodox,3.0,0.0,1.0,0.0,170 lbs.
"Oct 24, 1979",8f3df4c579cfbb69,"6' 0""",0,7,22,David Mitchell,"75""",2.06,0.55,1.74,0.32,Orthodox,2.0,0.66,0.29,0.5,170 lbs.
--,6cbb7661c3258617,--,0,7,2,Felix Lee Mitchell,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,--
"Apr 19, 1972",b14a68c533f4a4aa,"5' 7""",2,7,21,Dokonjonosuke Mishima,--,1.22,0.52,1.06,0.41,Southpaw,1.4,2.47,0.25,0.4,155 lbs.
"Mar 07, 1988",3f87218a7aca84c4,"5' 8""",0,5,9,Toby Misech,--,7.73,0.46,3.27,0.4,Southpaw,0.0,0.0,0.0,0.0,145 lbs.
"Apr 25, 1976",5e7a28f20927d64a,"5' 8""",2,11,25,Kazuo Misaki,--,2.74,0.63,2.85,0.4,Orthodox,0.6,0.72,0.51,0.38,183 lbs.
"Aug 02, 1974",992c82450d96f726,"6' 0""",0,4,9,Damir Mirenic,--,9.86,0.35,0.84,0.5,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Mar 10, 1979",4bcb6eb12b4ad4aa,"6' 1""",0,5,12,Vitor Miranda,"77""",2.95,0.58,2.98,0.45,Orthodox,0.2,0.95,0.5,0.55,185 lbs.
"Jul 12, 1979",df2bf09c99594848,"6' 3""",0,7,14,Mario Miranda,"74""",2.46,0.36,1.96,0.54,Orthodox,0.0,1.02,0.54,0.6,185 lbs.
--,be8ad887e4d674b0,--,0,5,7,Juan Miranda,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"May 24, 1979",1ff9589f9065a9ed,"6' 3""",0,11,18,Frank Mir,"79""",3.84,0.38,2.18,0.47,Southpaw,2.0,2.02,0.54,0.4,264 lbs.
"Aug 19, 1982",d28dee5c705991df,"6' 4""",0,3,19,Stipe Miocic,"80""",3.69,0.56,4.95,0.52,Orthodox,0.0,2.2,0.73,0.37,240 lbs.
"Jan 12, 1976",ce6065baef021cf3,"5' 9""",8,42,60,Ikuhisa Minowa,--,1.66,0.49,0.88,0.4,Orthodox,1.9,1.82,0.05,0.41,181 lbs.
--,c8aa3541bec4042e,--,0,0,0,Mike Minniger,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Apr 28, 1990",34e516ab361afb1c,"5' 7""",0,11,24,Darrick Minner,"69""",2.19,0.39,2.3,0.55,Orthodox,3.3,1.65,0.33,0.33,145 lbs.
"Feb 06, 1985",56c975c4a2b357a5,"6' 2""",0,0,20,Vitaly Minakov,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,249 lbs.
"May 02, 1982",4b1d46a1b5c0fd11,"6' 0""",0,1,13,Alberto Mina,"77""",3.7,0.47,3.23,0.38,Orthodox,0.0,1.85,0.5,0.2,170 lbs.
"Jul 03, 1987",72ffecf712673af1,"6' 3""",0,4,8,Adam Milstead,"76""",4.79,0.43,3.85,0.46,Orthodox,0.0,0.0,0.64,0.0,205 lbs.
"Sep 29, 1982",6cadfd8f1d9e7685,"6' 1""",0,10,16,Che Mills,"76""",2.87,0.43,2.08,0.52,Orthodox,0.0,1.18,0.58,0.66,170 lbs.
--,f2c934689243fe4e,"6' 1""",0,2,0,Eddy Millis,--,3.36,0.22,0.0,0.0,,7.2,0.0,0.0,0.0,185 lbs.
--,a4d055f1435d6d75,"5' 9""",0,10,14,Aaron Miller,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Feb 14, 1987",3ff0d0dc7a14bb50,"6' 0""",0,8,20,Micah Miller,--,2.15,0.54,1.33,0.33,Orthodox,2.0,0.98,0.21,0.37,145 lbs.
"Jul 16, 1969",45a2ba3ef82b9700,"5' 7""",0,16,6,Henry Miller,--,2.16,0.54,1.25,0.36,Southpaw,0.0,0.55,0.6,0.25,270 lbs.
"Apr 26, 1984",282fa667ff9c51ed,"6' 1""",0,11,21,Cole Miller,"73""",3.88,0.59,3.0,0.33,Orthodox,1.8,0.6,0.38,0.36,145 lbs.
"Aug 30, 1983",d1941565abf50b16,"5' 8""",0,14,32,Jim Miller,"71""",3.0,0.59,2.81,0.4,Southpaw,1.9,1.68,0.46,0.41,155 lbs.
"Jun 30, 1981",d0c29452d3272603,"6' 1""",0,8,14,Dan Miller,"74""",3.06,0.49,2.03,0.36,Orthodox,1.8,1.67,0.47,0.54,185 lbs.
"Dec 24, 1980",b2f88c04c4dd43ce,"6' 1""",0,10,23,Jason Miller,--,2.3,0.49,1.83,0.43,Orthodox,1.3,1.31,0.43,0.28,185 lbs.
"Feb 20, 1979",18aecaf50f52e4c3,"5' 11""",0,0,16,Phillip Miller,--,1.93,0.5,1.61,0.54,Orthodox,0.6,3.62,1.0,0.25,185 lbs.
"Dec 01, 1987",f1928a52590c5532,"6' 2""",0,5,17,Curtis Millender,"76""",2.95,0.61,3.86,0.46,Orthodox,0.0,0.43,0.57,1.0,170 lbs.
"Mar 09, 1968",cedfdf8d423d500c,"5' 10""",2,7,29,Pat Miletich,--,1.66,0.63,1.79,0.45,Orthodox,1.0,1.96,0.54,1.0,170 lbs.
"Apr 28, 1978",3c48019bc387b80c,"5' 10""",0,2,2,Billy Miles,--,1.25,0.33,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Mar 30, 1980",d6285cba1d1052e0,"5' 11""",0,6,10,Bojan Mihajlovic,"73""",5.95,0.47,1.23,0.35,Orthodox,0.0,0.0,0.33,0.0,205 lbs.
--,a6fa5dd90528e9f7,"5' 8""",0,9,9,Gabriel Miglioli,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Feb 14, 1988",2b284840ca89876a,"6' 1""",0,3,5,Chris Mierzwiak,--,1.73,0.48,1.6,0.61,,1.0,2.0,0.0,0.28,185 lbs.
--,f62850b3c7480db9,"5' 8""",0,5,0,Keith Mielke,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Jul 30, 1974",5b5b9c6f6f270369,"6' 1""",0,10,6,Kristof Midoux,--,2.89,0.49,0.7,0.43,Orthodox,0.0,0.0,0.0,0.0,220 lbs.
"Aug 21, 1976",a36a14985a57a1c6,"6' 0""",0,3,15,Zachary Micklewright,"74""",4.72,0.54,5.56,0.53,Southpaw,0.0,0.7,1.0,0.12,155 lbs.
"Jul 10, 1983",f903967fd320da38,"5' 9""",2,21,30,Chris Mickle,--,9.7,0.48,3.03,0.27,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Nov 10, 1988",49f4b511932f71e9,"5' 9""",0,3,11,David Michaud,--,4.45,0.54,3.25,0.43,Orthodox,0.7,2.53,0.77,0.58,155 lbs.
"Jul 18, 1988",79325a3c1a5c3bf4,"6' 0""",0,4,12,Andreas Michailidis,"76""",3.6,0.63,4.6,0.5,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
--,f5e4ce11afbdfb61,"5' 9""",0,14,4,Brandon Michaels,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Jan 01, 1968",946f341df6472ee0,"6' 1""",2,14,30,Guy Mezger,--,1.36,0.72,2.3,0.32,Orthodox,0.0,0.39,0.88,0.5,200 lbs.
"Feb 04, 1981",3623bd267a2eef2e,"5' 9""",0,11,21,Yaotzin Meza,"71""",1.62,0.64,1.43,0.41,Orthodox,1.4,1.06,0.18,0.2,145 lbs.
"Aug 04, 1987",5823ceab56741617,"6' 3""",0,1,8,Jonathan Meunier,--,1.43,0.69,3.47,0.5,Switch,0.0,0.58,0.58,0.33,170 lbs.
--,5bdcbd8dd681a257,"6' 1""",0,7,13,Jeremiah Metcalf,--,0.27,0.6,1.74,0.59,Orthodox,2.0,4.02,1.0,0.66,185 lbs.
"Mar 07, 1984",e82d5f54daa85a7e,"6' 0""",0,2,7,Joe Merritt,--,0.73,0.66,1.53,0.58,Orthodox,0.0,0.0,0.68,0.0,170 lbs.
--,c1135a6892e916db,"6' 2""",0,3,5,Adam Meredith,--,2.11,0.55,2.63,0.5,,7.9,7.89,1.0,1.0,170 lbs.
"May 17, 1982",36120738148f203f,"6' 2""",0,3,3,Buck Meredith,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Dec 06, 1977",3bc27ec15facbcf3,"5' 11""",2,13,9,Steve Mensing,--,9.51,0.42,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Jul 29, 1974",275cafc9de131c83,"5' 10""",2,17,45,Dave Menne,--,1.99,0.42,1.84,0.44,Orthodox,2.5,0.46,0.57,0.5,170 lbs.
"May 30, 1982",5755960ebd0b16f6,"5' 6""",0,12,25,Ivan Menjivar,"64""",2.76,0.65,2.78,0.37,Orthodox,1.0,0.56,0.38,0.28,145 lbs.
"Oct 18, 1987",a495f599e787614f,"6' 0""",0,1,9,Alonzo Menifield,"76""",3.75,0.4,3.75,0.47,Orthodox,0.0,0.0,0.85,0.0,205 lbs.
"Feb 15, 1988",869d68b5383131fd,"5' 7""",0,0,13,Pietro Menga,"68""",0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,125 lbs.
--,28200bc87367614f,--,0,1,0,Luis Mendoza,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Jan 16, 1984",49e49b54e5901d0d,"5' 10""",1,3,8,Eddie Mendez,--,3.43,0.11,1.71,0.33,,0.0,0.0,0.0,0.0,185 lbs.
"Mar 03, 1983",3d5b1ce6097dbb49,"5' 6""",0,2,6,Augusto Mendes,"65""",3.91,0.56,2.42,0.34,Orthodox,0.0,1.75,0.8,0.33,135 lbs.
"May 01, 1985",b5b684eac99ae0a3,"5' 6""",0,5,18,Chad Mendes,"66""",2.35,0.67,2.78,0.49,Orthodox,0.3,4.13,1.0,0.55,145 lbs.
"Apr 19, 1981",3795fca327cbcf23,"6' 3""",0,13,18,Antonio Mendes,"77""",6.85,0.22,1.34,0.47,Southpaw,0.0,2.51,1.0,0.5,205 lbs.
"Mar 27, 1988",9b7dfb3b7d99926a,"5' 5""",0,8,10,Vanessa Melo,"65""",7.2,0.53,3.4,0.3,Orthodox,0.0,0.0,0.69,0.0,135 lbs.
--,8a028648f3f0761d,"5' 5""",0,8,11,Fabio Mello,--,3.94,0.5,0.86,0.35,Southpaw,0.0,0.0,0.0,0.0,155 lbs.
--,672ef06fd9f41f7d,"5' 7""",0,0,1,Marcelo Mello,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,170 lbs.
"Apr 12, 1982",aa5b4eff51bdc7d1,"5' 9""",0,8,22,Gilbert Melendez,"73""",2.53,0.63,3.44,0.33,Orthodox,0.2,1.64,0.71,0.41,145 lbs.
"Mar 24, 1983",2b06b6ad5db63348,"5' 11""",0,25,25,Brandon Melendez,--,0.56,0.63,0.84,0.26,Southpaw,0.0,0.0,0.25,0.0,155 lbs.
"May 28, 1982",eee7dafac7d672b5,"5' 8""",0,3,7,Brian Melancon,--,3.64,0.64,4.18,0.49,Orthodox,0.0,2.02,0.66,1.0,170 lbs.
--,6eae26c44e505775,"6' 1""",0,1,3,Bryce Mejia,--,6.98,0.5,3.49,0.62,,0.0,0.0,0.0,0.0,170 lbs.
"Oct 10, 1989",2aa49b3766a59bcd,"6' 0""",0,12,31,Jordan Mein,"73""",2.55,0.69,3.35,0.44,Orthodox,0.2,1.56,0.66,0.58,170 lbs.
--,41dca66f9dadfc86,--,0,5,3,Miika Mehmet,--,7.29,0.24,0.33,0.12,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"May 30, 1985",6c7dafd03b6cc3f8,"6' 4""",0,9,19,Derrick Mehmen,--,4.53,0.48,1.93,0.14,,0.0,1.0,0.0,0.16,205 lbs.
--,c0a93b52096b7682,"5' 10""",0,3,2,Frank Megallon,--,5.32,0.54,1.14,0.21,Southpaw,0.0,0.0,0.0,0.0,185 lbs.
"Dec 18, 1987",6ac9bc2953c47345,"6' 1""",0,13,31,Gerald Meerschaert,"77""",3.58,0.51,3.31,0.42,Southpaw,1.7,2.34,0.46,0.43,185 lbs.
"Apr 05, 1994",27c59ac201539d10,"6' 5""",0,1,1,Sanford Alton Meeks,"75""",4.47,0.38,0.71,0.42,Orthodox,0.0,7.06,0.0,0.25,265 lbs.
"Aug 20, 1988",103b06d8707895a9,"5' 11""",1,5,9,Emil Meek,"74""",2.53,0.38,2.52,0.39,Switch,1.0,0.25,0.47,0.33,170 lbs.
--,f53fb9d9e57cc38e,"5' 9""",1,15,21,Jason Medina,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180 lbs.
--,b60391da771deefe,"5' 10""",0,9,11,Todd Medina,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,193 lbs.
"Apr 25, 1993",681399317dbf4701,"6' 1""",0,0,6,Uros Medic,"71""",0.91,0.83,14.55,0.88,Southpaw,0.0,0.0,0.0,0.0,155 lbs.
--,263af068bd986548,"5' 3""",0,5,8,Kaline Medeiros,--,0.29,0.83,2.06,0.7,,4.4,4.41,0.0,1.0,115 lbs.
"May 01, 1988",2937cb502dda0808,"5' 6""",0,10,19,Anistavio Medeiros,--,5.0,0.47,3.64,0.44,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Sep 07, 1987",813550bc53b15fb0,"5' 10""",0,7,15,Yancy Medeiros,"75""",5.38,0.46,4.05,0.35,Orthodox,0.5,0.12,0.76,0.25,155 lbs.
"Feb 20, 1984",4b47e71384a9522f,"6' 2""",1,12,29,Tim Means,"75""",3.44,0.62,4.87,0.45,Orthodox,0.2,0.91,0.63,0.44,170 lbs.
--,7b03d9df5910917d,"6' 1""",0,37,15,Daniel McWilliams,--,0.0,0.0,3.36,0.77,,21.6,0.0,1.0,0.0,185 lbs.
--,acd8a53f7c0ce85e,--,0,0,3,Charles McTorry,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Oct 24, 1980",cac08b8685387ca5,"6' 4""",0,15,15,James McSweeney,"77""",4.33,0.42,3.94,0.55,Switch,1.1,0.52,1.0,0.33,230 lbs.
"Sep 24, 1980",7be74a12d7352df2,"5' 6""",0,5,12,Sara McMann,"66""",1.86,0.47,2.39,0.46,Orthodox,0.6,4.51,0.66,0.63,135 lbs.
"Sep 01, 1982",f215cfbd4ba3c270,"6' 1""",0,6,13,Garreth McLellan,"72""",2.94,0.45,3.56,0.54,Southpaw,0.9,1.15,0.34,0.22,185 lbs.
--,8336d7a85ce45481,"5' 5""",0,7,6,Jason McLean,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"May 12, 1984",6488729da7ac1c79,"5' 9""",0,2,6,Brian McLaughlin,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Sep 15, 1994",809bd1a871491508,"5' 11""",0,2,4,Terrance McKinney,"74""",0.59,0.66,1.17,0.5,Switch,0.0,4.4,0.0,0.33,145 lbs.
"Dec 16, 1987",7be63795363029e8,"6' 0""",0,10,16,Cody McKenzie,"72""",2.5,0.67,1.74,0.34,Switch,2.5,2.5,0.14,0.25,155 lbs.
"Jul 21, 1982",9ca265dfe8323db3,"6' 0""",0,9,14,Tim McKenzie,"74""",2.96,0.44,1.37,0.54,Orthodox,2.1,0.0,0.28,0.0,185 lbs.
"Nov 07, 1999",3351aa64aa83c4d9,"5' 3""",0,1,4,Cory McKenna,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,115 lbs.
"Sep 10, 1995",f748267c4ab6c127,"6' 2""",1,3,10,Rhys McKee,"78""",12.7,0.35,0.0,0.0,Orthodox,0.0,0.0,0.5,0.0,170 lbs.
--,f3ec0214794a699e,"5' 10""",0,0,8,AJ McKee,--,0.92,0.8,2.75,0.32,,11.0,11.01,1.0,1.0,145 lbs.
"Mar 12, 1970",3414b50b08a10600,"5' 8""",2,6,29,Antonio McKee,--,0.74,0.74,1.37,0.45,Southpaw,0.0,1.47,0.57,0.33,155 lbs.
"Apr 21, 1980",00a905a4a4a2b071,"5' 10""",0,4,6,Greg McIntyre,--,1.36,0.41,0.79,0.3,Orthodox,0.0,5.09,0.0,0.5,155 lbs.
"Jul 14, 1988",f4c49976c75c5ab2,"5' 9""",0,4,22,Conor McGregor,"74""",4.4,0.55,5.43,0.49,Southpaw,0.0,0.75,0.7,0.62,155 lbs.
--,237187ed9f419285,--,0,4,1,Jack McGlaughlin,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,--
"Jan 17, 1980",856ec65948b7d234,"6' 0""",0,7,13,Ryan McGivern,--,2.22,0.57,2.22,0.29,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Sep 27, 1986",1f9c371c93dfd3a9,"5' 11""",1,0,12,Ryan McGillivray,--,2.2,0.52,1.27,0.2,,0.0,0.0,0.44,0.0,170 lbs.
